danceability,energy,key,mode,instrumentalness,bpm,valence,title,artist,year,popularity,link,image,genre,uri,adj_key
0.592,0.767,9,0,0.00165,96.483,0.328,Californication,Red Hot Chili Peppers,1999,78,https://open.spotify.com/track/48UPSzbZjgc449aqz8bxox,https://i.scdn.co/image/ab67616d00001e0294d08ab63e57b0cae74e8595,rock,spotify:track:48UPSzbZjgc449aqz8bxox,21.0
0.534,0.929,1,1,5.58e-05,122.733,0.447,I Disappear,Metallica,2000,49,https://open.spotify.com/track/51Vic2Yi71YKNtLbyJKgQt,https://i.scdn.co/image/ab67616d00001e02bfe41664b2ca1038b5e3bc6c,rock,spotify:track:51Vic2Yi71YKNtLbyJKgQt,1.0
0.551,0.913,0,0,1.35e-05,119.992,0.544,It's My Life,Bon Jovi,2000,76,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l,https://i.scdn.co/image/ab67616d00001e027a231174875d7930de9dad58,rock,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,12.0
0.246,0.952,3,0,0.00193,151.374,0.387,No Leaf Clover - Live with the SFSO,Metallica,1999,48,https://open.spotify.com/track/0n4AllHzf3ma4ki20Y9h00,https://i.scdn.co/image/ab67616d00001e026b275d72474c508ce2b405a4,rock,spotify:track:0n4AllHzf3ma4ki20Y9h00,15.0
0.41,0.539,0,1,0.00089,138.852,0.141,With Arms Wide Open,Creed,1999,61,https://open.spotify.com/track/0eKyHwckh9vQb8ncZ2DXCs,https://i.scdn.co/image/ab67616d00001e02f8f048a5f4749c970078a4fb,rock,spotify:track:0eKyHwckh9vQb8ncZ2DXCs,0.0
0.392,0.964,10,0,0.0387,167.024,0.269,The Diary of Jane - Single Version,Breaking Benjamin,2006,71,https://open.spotify.com/track/0faXHILILebCGnJBPU6KJJ,https://i.scdn.co/image/ab67616d00001e025aa75a47afe2804e280bd149,rock,spotify:track:0faXHILILebCGnJBPU6KJJ,22.0
0.433,0.959,9,1,0.0,172.984,0.365,The Pretender,Foo Fighters,2007,75,https://open.spotify.com/track/7x8dCjCr0x6x2lXKujYD34,https://i.scdn.co/image/ab67616d00001e0283e260c313dc1ff1f17909cf,rock,spotify:track:7x8dCjCr0x6x2lXKujYD34,9.0
0.553,0.853,8,1,0.0,122.023,0.506,Animal I Have Become,Three Days Grace,2006,70,https://open.spotify.com/track/56sk7jBpZV0CD31G9hEU3b,https://i.scdn.co/image/ab67616d00001e029dcf31d6b5eb82fa24de783a,rock,spotify:track:56sk7jBpZV0CD31G9hEU3b,8.0
0.579,0.849,4,0,0.0,100.021,0.581,Breaking the Habit,Linkin Park,2003,62,https://open.spotify.com/track/6n8TMVyFKoUmDc4apxceRD,https://i.scdn.co/image/ab67616d00001e02b4ad7ebaf4575f120eb3f193,rock,spotify:track:6n8TMVyFKoUmDc4apxceRD,16.0
0.602,0.905,2,1,0.064,128.019,0.411,Uprising,Muse,2009,72,https://open.spotify.com/track/4VqPOruhp5EdPBeR92t6lQ,https://i.scdn.co/image/ab67616d00001e02b6d4566db0d12894a1a3b7a2,rock,spotify:track:4VqPOruhp5EdPBeR92t6lQ,2.0
0.492,0.896,4,0,2.78e-06,184.981,0.534,Headstrong,Trapt,2002,69,https://open.spotify.com/track/1AEYT6VxrxXPMoQUxsY0E4,https://i.scdn.co/image/ab67616d00001e0274d9a833744be96426ee833c,rock,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,16.0
0.589,0.89,4,0,0.00082,90.598,0.692,Last Resort,Papa Roach,2001,77,https://open.spotify.com/track/5W8YXBz9MTIDyrpYaCg2Ky,https://i.scdn.co/image/ab67616d00001e02985bf5ede2fe4a048ee85f28,rock,spotify:track:5W8YXBz9MTIDyrpYaCg2Ky,16.0
0.544,0.69,6,0,0.0095,123.962,0.219,Snuff,Slipknot,2008,66,https://open.spotify.com/track/3RptaQ5Xb8WvtpItZ2f9Hi,https://i.scdn.co/image/ab67616d00001e02457163bec7e8e4decf8c6375,rock,spotify:track:3RptaQ5Xb8WvtpItZ2f9Hi,18.0
0.2,0.977,3,0,1.1e-05,195.711,0.39,Prayer Of The Refugee,Rise Against,2006,63,https://open.spotify.com/track/4OSbctVD37ycS0H3rwRm72,https://i.scdn.co/image/ab67616d00001e0290fef039e01409cb5a8d560c,rock,spotify:track:4OSbctVD37ycS0H3rwRm72,15.0
0.352,0.911,1,1,0.0,148.033,0.236,Mr. Brightside,The Killers,2004,82,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B,https://i.scdn.co/image/ab67616d00001e02ccdddd46119a4ff53eaf1f5d,rock,spotify:track:003vvx7Niy0yvhvHt4a68B,1.0
0.196,0.85,6,1,1.03e-06,156.725,0.4,Give Me A Sign,Breaking Benjamin,2009,53,https://open.spotify.com/track/6BWrIaoodtt7EX6kToWZw0,https://i.scdn.co/image/ab67616d00001e0208cdafd988bd04d9b14159d3,rock,spotify:track:6BWrIaoodtt7EX6kToWZw0,6.0
0.507,0.588,0,1,0.000129,170.889,0.637,No One Knows,Queens of the Stone Age,2002,63,https://open.spotify.com/track/6NvRxjfYkkT2SpirAlmsjH,https://i.scdn.co/image/ab67616d00001e029b62c36a1f8ac00d60f460cc,rock,spotify:track:6NvRxjfYkkT2SpirAlmsjH,0.0
0.451,0.951,1,1,2.39e-06,162.065,0.442,Somewhere I Belong,Linkin Park,2003,64,https://open.spotify.com/track/3agtg0x11wPvLIWkYR39nZ,https://i.scdn.co/image/ab67616d00001e02b4ad7ebaf4575f120eb3f193,rock,spotify:track:3agtg0x11wPvLIWkYR39nZ,1.0
0.617,0.922,11,1,0.388,132.059,0.6,Burn It to the Ground,Nickelback,2008,69,https://open.spotify.com/track/1jq28NGw6wdtFKx8MBPy6C,https://i.scdn.co/image/ab67616d00001e02f74baf63e915712df348e647,rock,spotify:track:1jq28NGw6wdtFKx8MBPy6C,11.0
0.441,0.986,0,1,0.000781,123.974,0.184,By the Way,Red Hot Chili Peppers,2023,0,https://open.spotify.com/track/4WJ47arGuVvHEs0DMufrwr,https://i.scdn.co/image/ab67616d00001e02c8cd365a1dca7cad923258ec,rock,spotify:track:4WJ47arGuVvHEs0DMufrwr,0.0
0.366,0.963,11,0,0.0122,137.114,0.211,Knights of Cydonia,Muse,2006,66,https://open.spotify.com/track/7ouMYWpwJ422jRcDASZB7P,https://i.scdn.co/image/ab67616d00001e0228933b808bfb4cbbd0385400,rock,spotify:track:7ouMYWpwJ422jRcDASZB7P,23.0
0.408,0.666,7,1,0.862,82.523,0.666,Hard To Explain,The Strokes,2001,56,https://open.spotify.com/track/0OM9ri37LIbPc9hffwsyb1,https://i.scdn.co/image/ab67616d00001e0213f2466b83507515291acce4,rock,spotify:track:0OM9ri37LIbPc9hffwsyb1,7.0
0.442,0.689,4,1,0.0,89.001,0.208,Chinatown (feat. Bruce Springsteen),"Bleachers, Bruce Springsteen",2020,51,https://open.spotify.com/track/7IY2JF7AlVN5uvIUBVnSJd,https://i.scdn.co/image/ab67616d00001e023b9ae6354bc1f9d4839500c4,rock,spotify:track:7IY2JF7AlVN5uvIUBVnSJd,4.0
0.56,0.425,0,0,0.808,161.995,0.63,Monsters (Made Popular By All Time Low ft. Demi Lovato & blackbear) [Instrumental Version],Party Tyme Karaoke,2021,3,https://open.spotify.com/track/3k9VfOKofPCROXVu28fOmb,https://i.scdn.co/image/ab67616d00001e02dded6511335ccb683e920e23,rock,spotify:track:3k9VfOKofPCROXVu28fOmb,12.0
0.703,0.714,2,1,1.65e-06,116.723,0.62,The Steps,HAIM,2021,47,https://open.spotify.com/track/5X2RisOZS9i5MsR8EVw58p,https://i.scdn.co/image/ab67616d00001e021bff3b5284c581b83e918d19,rock,spotify:track:5X2RisOZS9i5MsR8EVw58p,2.0
0.546,0.807,0,1,0.00253,121.908,0.555,No Flag,Elvis Costello,2020,14,https://open.spotify.com/track/026xziPfk73HTmWSSzQkeL,https://i.scdn.co/image/ab67616d00001e02b02dc4daa6b17408a17c4372,rock,spotify:track:026xziPfk73HTmWSSzQkeL,0.0
0.426,0.617,1,0,0.181,92.002,0.201,Ode To The Mets,The Strokes,2020,62,https://open.spotify.com/track/1BLOVHYYlH4JUHQGcpt75R,https://i.scdn.co/image/ab67616d00001e02bfa99afb5ef0d26d5064b23b,rock,spotify:track:1BLOVHYYlH4JUHQGcpt75R,13.0
0.6,0.749,11,1,0.295,131.024,0.485,Kyoto,Phoebe Bridgers,2020,68,https://open.spotify.com/track/4vjvx7Zxkb4AltGcZ0BBvI,https://i.scdn.co/image/ab67616d00001e02a91b75c9ef65ed8d760ff600,rock,spotify:track:4vjvx7Zxkb4AltGcZ0BBvI,11.0
0.72,0.625,7,1,0.0076,102.006,0.818,OK,Wallows,2020,60,https://open.spotify.com/track/0APAKxMXB7jdDs4kw1l30y,https://i.scdn.co/image/ab67616d00001e0218613efad01d21a4a67cc532,rock,spotify:track:0APAKxMXB7jdDs4kw1l30y,7.0
0.5,0.99,7,1,0.00737,100.069,0.176,Fox,Dogleg,2020,29,https://open.spotify.com/track/36yzYaU0lRagD2uKo6ELwY,https://i.scdn.co/image/ab67616d00001e02aaff5fcbf959ad29b6e576d9,rock,spotify:track:36yzYaU0lRagD2uKo6ELwY,7.0
0.513,0.884,1,0,0.000208,103.034,0.452,Care,beabadoobee,2020,49,https://open.spotify.com/track/1aTf6n7MSd9z1LQYJEcmqF,https://i.scdn.co/image/ab67616d00001e02942201cac6bfe1367b017286,rock,spotify:track:1aTf6n7MSd9z1LQYJEcmqF,13.0
0.533,0.858,2,1,0.0,160.057,0.506,bloody valentine,Machine Gun Kelly,2020,68,https://open.spotify.com/track/6mADjHs6FXdroPzEGW6KVJ,https://i.scdn.co/image/ab67616d00001e02d4d4929a3a86fe2f9fadbd42,rock,spotify:track:6mADjHs6FXdroPzEGW6KVJ,2.0
0.69,0.647,7,0,0.832,181.946,0.389,Mood (Made Popular By 24kGoldn ft. iann dior) [Instrumental Version],Party Tyme Karaoke,2021,6,https://open.spotify.com/track/3FJ7DtxXvO6NnLm1zjf7uQ,https://i.scdn.co/image/ab67616d00001e02cf62a33f18c5fe7f11bbe088,rock,spotify:track:3FJ7DtxXvO6NnLm1zjf7uQ,19.0
0.644,0.532,6,1,0.0,79.923,0.763,Sweet Little Lady,The Big Push,2020,37,https://open.spotify.com/track/6pWuX5DNdVZPPO4ywGDiJv,https://i.scdn.co/image/ab67616d00001e02c69a52556b4a2880bdc5ca5b,rock,spotify:track:6pWuX5DNdVZPPO4ywGDiJv,6.0
0.533,0.963,10,0,0.000393,169.969,0.592,Scissorhands,Maggie Lindemann,2021,49,https://open.spotify.com/track/3FYFaLFmpwKFb5MNAvoHH0,https://i.scdn.co/image/ab67616d00001e02e5c95f335106bdf01ea71ec2,rock,spotify:track:3FYFaLFmpwKFb5MNAvoHH0,22.0
0.112,0.978,4,1,0.0241,173.097,0.371,Ohms,Deftones,2023,0,https://open.spotify.com/track/7nJHd79RwAnEn3yYYpr4b8,https://i.scdn.co/image/ab67616d00001e029300d4fa3864b91ffe9e110a,rock,spotify:track:7nJHd79RwAnEn3yYYpr4b8,4.0
0.476,0.903,11,1,0.0697,108.068,0.37,Say Less,Nothing,2020,32,https://open.spotify.com/track/1TG4piLlwdCJOQWpsnpLWm,https://i.scdn.co/image/ab67616d00001e02c44eaf1acc4c387398e87cf5,rock,spotify:track:1TG4piLlwdCJOQWpsnpLWm,11.0
0.479,0.844,1,0,3.91e-06,159.852,0.49,how will i rest in peace if i'm buried by a highway?//,KennyHoopla,2020,52,https://open.spotify.com/track/4jFLw7QqWlv3lZr980HyYW,https://i.scdn.co/image/ab67616d00001e026150b4d6399da232e0b0c04c,rock,spotify:track:4jFLw7QqWlv3lZr980HyYW,13.0
0.448,0.72,7,1,0.000292,157.919,0.361,Run,Joji,2020,66,https://open.spotify.com/track/3AkdSFo7quCZ781KCqNK0T,https://i.scdn.co/image/ab67616d00001e0253f6fa0d2589c6a7174f4b81,rock,spotify:track:3AkdSFo7quCZ781KCqNK0T,7.0
0.201,0.637,6,0,0.00112,174.347,0.388,The Beachland Ballroom,IDLES,2021,44,https://open.spotify.com/track/6numDs6jtM3BAVO2NRrwXC,https://i.scdn.co/image/ab67616d00001e0257b20ccf5d22ca3f2023f406,rock,spotify:track:6numDs6jtM3BAVO2NRrwXC,18.0
0.651,0.949,0,1,0.00695,120.02,0.7,Wake Me Up,Foals,2023,0,https://open.spotify.com/track/1G2OpjUeUn96CkBbbyjpVD,https://i.scdn.co/image/ab67616d00001e0291372fdecb3da571e4f8c51f,rock,spotify:track:1G2OpjUeUn96CkBbbyjpVD,0.0
0.662,0.575,7,1,0.0,116.955,0.617,7 Seconds,Porridge Radio,2020,39,https://open.spotify.com/track/0voJyHU8wz6VEkos3L2ohu,https://i.scdn.co/image/ab67616d00001e0253cc300d737be89602a17b40,rock,spotify:track:0voJyHU8wz6VEkos3L2ohu,7.0
0.817,0.635,5,1,0.0,138.015,0.454,Backyard Boy,Claire Rosinkranz,2020,66,https://open.spotify.com/track/04F42oEuKrRComYJfJuyVR,https://i.scdn.co/image/ab67616d00001e025bc0561acb0b2ab653b081bc,rock,spotify:track:04F42oEuKrRComYJfJuyVR,5.0
0.391,0.962,7,1,0.0,171.992,0.521,Here's the Thing,Sports Team,2020,29,https://open.spotify.com/track/4jMCKf7hqXSRv7DD9ZcMVZ,https://i.scdn.co/image/ab67616d00001e02911e9acefde885922be7b7da,rock,spotify:track:4jMCKf7hqXSRv7DD9ZcMVZ,7.0
0.477,0.873,1,1,0.00589,161.948,0.611,Seventeen Going Under,Sam Fender,2021,63,https://open.spotify.com/track/1Dp7ASSZVVOPJ85VdLpjOX,https://i.scdn.co/image/ab67616d00001e02504b74c88ce63e33826c553b,rock,spotify:track:1Dp7ASSZVVOPJ85VdLpjOX,1.0
0.236,0.918,2,1,0.0178,98.46,0.312,fleabag,YUNGBLUD,2023,1,https://open.spotify.com/track/2Ww0rg6l92yIXTaW1Z0HXr,https://i.scdn.co/image/ab67616d00001e02060341a2513147c96382fc5f,rock,spotify:track:2Ww0rg6l92yIXTaW1Z0HXr,2.0
0.144,0.479,0,1,0.000708,70.039,0.123,White Elephant,"Nick Cave, Warren Ellis",2021,35,https://open.spotify.com/track/4ZOACNngwdpo7hY5zIt35H,https://i.scdn.co/image/ab67616d00001e02261334d86402bae4787c0c47,rock,spotify:track:4ZOACNngwdpo7hY5zIt35H,0.0
0.528,0.518,7,1,0.315,139.98,0.395,Three Wishes,Stone Temple Pilots,2020,39,https://open.spotify.com/track/6AUDoyTCTXceTI8fbNF8i3,https://i.scdn.co/image/ab67616d00001e02b9ad73db3d2b1e6e7f66315a,rock,spotify:track:6AUDoyTCTXceTI8fbNF8i3,7.0
0.623,0.792,11,1,0.00467,127.041,0.584,Oh Yeah!,Green Day,2020,43,https://open.spotify.com/track/3QiNQFiueqnIc6rOPLZB3f,https://i.scdn.co/image/ab67616d00001e024f599311b945bc0dc8910413,rock,spotify:track:3QiNQFiueqnIc6rOPLZB3f,11.0
0.241,0.752,6,1,1.77e-06,184.752,0.153,Work,Pop Evil,2020,39,https://open.spotify.com/track/2u4fyu0QnU64T5euBxOHxZ,https://i.scdn.co/image/ab67616d00001e02d83612ea8a9770b02e43c2fd,rock,spotify:track:2u4fyu0QnU64T5euBxOHxZ,6.0
0.598,0.906,7,1,3.95e-05,97.007,0.525,Change,Pale Waves,2021,40,https://open.spotify.com/track/41FCZduFUjoymvDXb6ZviB,https://i.scdn.co/image/ab67616d00001e02b974846868c331fe6d018d23,rock,spotify:track:41FCZduFUjoymvDXb6ZviB,7.0
0.741,0.711,11,0,0.000696,113.971,0.649,Dance Of The Clairvoyants,Pearl Jam,2020,46,https://open.spotify.com/track/3Y1q37A7ecFEdR5IAMWodA,https://i.scdn.co/image/ab67616d00001e026be274136ef6cc1942295d36,rock,spotify:track:3Y1q37A7ecFEdR5IAMWodA,23.0
0.604,0.879,5,0,6.28e-06,97.007,0.217,Our Love,Incubus,2020,40,https://open.spotify.com/track/6j652760j2wctFstQmai4R,https://i.scdn.co/image/ab67616d00001e027ff9151cfd157d3828a4cd1d,rock,spotify:track:6j652760j2wctFstQmai4R,17.0
0.521,0.961,6,1,0.000371,134.973,0.365,"Paradise Lost, a poem by John Milton",The Used,2020,37,https://open.spotify.com/track/0brRAViWRg60fyrCynTPxl,https://i.scdn.co/image/ab67616d00001e026feb1156c060fe4eb6fa1e19,rock,spotify:track:0brRAViWRg60fyrCynTPxl,6.0
0.358,0.75,3,1,0.0,125.103,0.218,Dear Agony,Breaking Benjamin,2009,57,https://open.spotify.com/track/0c3fJd2HRi6uHWgTljIae5,https://i.scdn.co/image/ab67616d00001e0208cdafd988bd04d9b14159d3,rock,spotify:track:0c3fJd2HRi6uHWgTljIae5,3.0
0.549,0.741,2,1,0.000715,140.017,0.42,Hero,Weezer,2020,41,https://open.spotify.com/track/4Fj6KslSYYQ1kAbafiKoz0,https://i.scdn.co/image/ab67616d00001e02a2084a3e3e439ca9dd561021,rock,spotify:track:4Fj6KslSYYQ1kAbafiKoz0,2.0
0.428,0.599,4,1,9.86e-06,125.83,0.134,Ordinary Man (feat. Elton John),"Ozzy Osbourne, Elton John",2020,51,https://open.spotify.com/track/6eEYGGFfFbtKHCgJM4uh9v,https://i.scdn.co/image/ab67616d00001e0294cb9ac2de0aec1d2fa9ee90,rock,spotify:track:6eEYGGFfFbtKHCgJM4uh9v,4.0
0.582,0.772,4,0,0.0449,124.975,0.273,Rue,girl in red,2021,57,https://open.spotify.com/track/4EoE743bWWiZ4ttkdPCNbA,https://i.scdn.co/image/ab67616d00001e0248de97658631644cc60f3c8d,rock,spotify:track:4EoE743bWWiZ4ttkdPCNbA,16.0
0.39,0.888,1,0,0.0,181.979,0.422,Atlas Falls,Shinedown,2020,50,https://open.spotify.com/track/7m1Lw3uTakxHFxGjXXbE4l,https://i.scdn.co/image/ab67616d00001e022277315ae655737c7a870434,rock,spotify:track:7m1Lw3uTakxHFxGjXXbE4l,13.0
0.448,0.649,5,1,0.0,195.925,0.575,Follow Your Arrow,Kacey Musgraves,2013,62,https://open.spotify.com/track/4CLPNURPcKztF9RRdcWLGP,https://i.scdn.co/image/ab67616d00001e0227276e651476643cd5c10e71,country,spotify:track:4CLPNURPcKztF9RRdcWLGP,5.0
0.5,0.225,0,1,0.0,173.788,0.355,Girl Crush,Little Big Town,2014,65,https://open.spotify.com/track/11qh54D0PKkBwelpDxxiEU,https://i.scdn.co/image/ab67616d00001e02b241290f873c27bd45d09dd2,country,spotify:track:11qh54D0PKkBwelpDxxiEU,0.0
0.575,0.844,3,0,0.0,87.007,0.542,Church Bells,Carrie Underwood,2015,63,https://open.spotify.com/track/67citk3uzWs5qbaIVKTeg8,https://i.scdn.co/image/ab67616d00001e02e47f7d2c1163fba1e67c7ed1,country,spotify:track:67citk3uzWs5qbaIVKTeg8,15.0
0.517,0.743,9,1,3.36e-06,76.979,0.664,My Church,Maren Morris,2017,66,https://open.spotify.com/track/1LM5zQv5pBKPyO7rm7Uz6U,https://i.scdn.co/image/ab67616d00001e028bd4a20032a613d28e909109,country,spotify:track:1LM5zQv5pBKPyO7rm7Uz6U,9.0
0.768,0.809,4,0,0.0,111.989,0.748,Mama's Broken Heart,Miranda Lambert,2011,66,https://open.spotify.com/track/2mXsZsJBThTaJXbNcg5QD4,https://i.scdn.co/image/ab67616d00001e0203edd2321a6b59894b34848e,country,spotify:track:2mXsZsJBThTaJXbNcg5QD4,16.0
0.65,0.848,10,0,2.54e-06,166.02,0.765,Stripes,Brandy Clark,2014,36,https://open.spotify.com/track/0MJ49ZXdzIb7yw6WjwpSf5,https://i.scdn.co/image/ab67616d00001e0285687da9968b99736290ac71,country,spotify:track:0MJ49ZXdzIb7yw6WjwpSf5,22.0
0.554,0.47,8,0,2.6e-06,95.598,0.346,Highwomen,"The Highwomen, Brandi Carlile, Natalie Hemby, Maren Morris, Amanda Shires, Yola",2019,53,https://open.spotify.com/track/0CTNLJMN9dMG4cl5qgsZSv,https://i.scdn.co/image/ab67616d00001e02e65e147a6f24ecf3f5261e2f,country,spotify:track:0CTNLJMN9dMG4cl5qgsZSv,20.0
0.579,0.515,11,1,0.0123,88.434,0.654,Long White Line,Sturgill Simpson,2014,57,https://open.spotify.com/track/40Xg69oisdpuP4C7xl3RkK,https://i.scdn.co/image/ab67616d00001e028bfd04101fb8644f33acba3b,country,spotify:track:40Xg69oisdpuP4C7xl3RkK,11.0
0.676,0.45,2,1,8.59e-05,151.934,0.721,Hands of Time,Margo Price,2016,31,https://open.spotify.com/track/2spEkxVBo1217qmjWkWPZu,https://i.scdn.co/image/ab67616d00001e029d1c9c227982746104ae76ec,country,spotify:track:2spEkxVBo1217qmjWkWPZu,2.0
0.638,0.865,9,1,1.94e-05,135.798,0.789,Mr. Jukebox,Joshua Hedley,2018,31,https://open.spotify.com/track/3SPEV9v2fGKbGBIqYxoZUa,https://i.scdn.co/image/ab67616d00001e028880d0cbdbf85c7543482c23,country,spotify:track:3SPEV9v2fGKbGBIqYxoZUa,9.0
0.43,0.436,4,1,0.00307,82.436,0.405,All by Myself,Kelsey Waldon,2016,14,https://open.spotify.com/track/5P2bdFon08MYGVWkfCZKyJ,https://i.scdn.co/image/ab67616d00001e027710e5fedebf35635d88f7fe,country,spotify:track:5P2bdFon08MYGVWkfCZKyJ,4.0
0.776,0.582,2,1,0.427,92.032,0.585,Cocaine Country Dancing,Paul Cauthen,2019,54,https://open.spotify.com/track/4B9v2AXBpnA5tBhGTaQG0G,https://i.scdn.co/image/ab67616d00001e02e07d7ab617469e8e5d321a8f,country,spotify:track:4B9v2AXBpnA5tBhGTaQG0G,2.0
0.536,0.574,7,1,0.00277,87.194,0.877,Feathered Indians,Tyler Childers,2017,74,https://open.spotify.com/track/2tgQaL85WoRfgEa4hFQgrE,https://i.scdn.co/image/ab67616d00001e025a38bd36056b909ed607689d,country,spotify:track:2tgQaL85WoRfgEa4hFQgrE,7.0
0.608,0.171,7,1,0.188,142.827,0.3,Kate McCannon,Colter Wall,2017,58,https://open.spotify.com/track/5tN0LIuQDapSFedlYJuG0k,https://i.scdn.co/image/ab67616d00001e02884f3542096379bca4557b94,country,spotify:track:5tN0LIuQDapSFedlYJuG0k,7.0
0.725,0.342,9,0,0.0329,89.875,0.341,9 Lb Hammer,Charley Crockett,2019,28,https://open.spotify.com/track/3q0FwZMtraqgqpzSxptETB,https://i.scdn.co/image/ab67616d00001e024da055df323778d54f059877,country,spotify:track:3q0FwZMtraqgqpzSxptETB,21.0
0.476,0.652,9,1,0.0,145.356,0.557,Long Hot Summer Day,Turnpike Troubadours,2010,57,https://open.spotify.com/track/0kOG4bwpKgRlcJw1NA6csR,https://i.scdn.co/image/ab67616d00001e02635b3ab0f7ecda463021ccdd,country,spotify:track:0kOG4bwpKgRlcJw1NA6csR,9.0
0.738,0.212,7,1,2.9e-05,120.553,0.227,Shine On Rainy Day,Brent Cobb,2023,0,https://open.spotify.com/track/1wSEQVYQfq69RmUz1b5a3j,https://i.scdn.co/image/ab67616d00001e029b76f008198e466d5c72020b,country,spotify:track:1wSEQVYQfq69RmUz1b5a3j,7.0
0.454,0.827,7,1,3.91e-06,132.687,0.355,Bathroom Sink,Miranda Lambert,2014,28,https://open.spotify.com/track/0YV73fsl9Wzlj61EPspjJ3,https://i.scdn.co/image/ab67616d00001e0277e9a2078bad0d1abb644135,country,spotify:track:0YV73fsl9Wzlj61EPspjJ3,7.0
0.591,0.157,11,1,5.32e-05,82.412,0.146,Girl Goin' Nowhere,Ashley McBryde,2018,47,https://open.spotify.com/track/2lyEpuvVOnNGzV5c89Vnpf,https://i.scdn.co/image/ab67616d00001e025c646e6bdd0f4d972d884957,country,spotify:track:2lyEpuvVOnNGzV5c89Vnpf,11.0
0.392,0.37,9,1,0.0096,48.718,0.512,Tennessee Whiskey,Chris Stapleton,2015,77,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,https://i.scdn.co/image/ab67616d00001e02540fc1d083eac5bcff8dad21,country,spotify:track:3fqwjXwUGN6vbzIwvyFMhx,9.0
0.537,0.66,9,1,0.0,148.096,0.574,Wagon Wheel,Darius Rucker,2013,73,https://open.spotify.com/track/3xdjjKMcMOFgo1eQrfbogM,https://i.scdn.co/image/ab67616d00001e023c814f8afa852904e9db8a9f,country,spotify:track:3xdjjKMcMOFgo1eQrfbogM,9.0
0.692,0.809,2,1,9.77e-05,104.023,0.927,Springsteen,Eric Church,2011,69,https://open.spotify.com/track/05ZACkzW8YbRq3eFgIfSNB,https://i.scdn.co/image/ab67616d00001e02c1bc36faa8afff2b5273490b,country,spotify:track:05ZACkzW8YbRq3eFgIfSNB,2.0
0.535,0.725,10,1,1.45e-05,78.489,0.292,Love Like Crazy,Lee Brice,2010,60,https://open.spotify.com/track/6Ozp6ac86CSHMik8lbvJuM,https://i.scdn.co/image/ab67616d00001e02c11115a939c3f2a63f1b93d1,country,spotify:track:6Ozp6ac86CSHMik8lbvJuM,10.0
0.59,0.856,4,1,0.0,133.047,0.356,When Will I Be Loved,"Ashley McBryde, Brandy Clark, Caylee Hammack, Pillbox Patti",2022,45,https://open.spotify.com/track/6kwXlXsWKMhZFR0aZiDhae,https://i.scdn.co/image/ab67616d00001e02c93aba3c9aaeadcc696e5ec6,country,spotify:track:6kwXlXsWKMhZFR0aZiDhae,4.0
0.581,0.858,0,1,2.49e-06,77.999,0.53,Takin' Pills,"Pistol Annies, Miranda Lambert, Ashley Monroe, Angaleena Presley",2011,43,https://open.spotify.com/track/2I8sTYMwuTsTL3K5vR6MB5,https://i.scdn.co/image/ab67616d00001e023bce1459f96603e8972371e6,country,spotify:track:2I8sTYMwuTsTL3K5vR6MB5,0.0
0.626,0.913,0,1,0.0,113.044,0.946,Drink In My Hand,Eric Church,2011,67,https://open.spotify.com/track/1cktZnxiONH0hR6Q3DKy8h,https://i.scdn.co/image/ab67616d00001e02c1bc36faa8afff2b5273490b,country,spotify:track:1cktZnxiONH0hR6Q3DKy8h,0.0
0.425,0.372,0,1,0.0148,79.456,0.292,Tin Man,Miranda Lambert,2016,54,https://open.spotify.com/track/4ckQIgBy1gVeevf7UAereE,https://i.scdn.co/image/ab67616d00001e0257853d228f4dcdbb08df7a9c,country,spotify:track:4ckQIgBy1gVeevf7UAereE,0.0
0.728,0.253,0,1,1.11e-05,140.923,0.457,Burning House,Cam,2015,63,https://open.spotify.com/track/2zhk0kypGeOPsaaZcjyc14,https://i.scdn.co/image/ab67616d00001e0235e08e08329849492807b37a,country,spotify:track:2zhk0kypGeOPsaaZcjyc14,0.0
0.557,0.886,6,1,0.108,96.989,0.545,Stay A Little Longer,Brothers Osborne,2016,61,https://open.spotify.com/track/23EkfwUdsRIz7jAZIcC8gb,https://i.scdn.co/image/ab67616d00001e027b202008582897a2022a758c,country,spotify:track:23EkfwUdsRIz7jAZIcC8gb,6.0
0.568,0.761,4,1,0.0,163.974,0.789,Mean,Taylor Swift,2010,62,https://open.spotify.com/track/5yEPktRqvIhko5QFF3aBhQ,https://i.scdn.co/image/ab67616d00001e02e11a75a2f2ff39cec788a015,country,spotify:track:5yEPktRqvIhko5QFF3aBhQ,4.0
0.423,0.73,9,1,1.13e-05,205.972,0.66,Drunk On A Plane,Dierks Bentley,2014,64,https://open.spotify.com/track/1soxUgYIZb1qx1c7o1Lc7z,https://i.scdn.co/image/ab67616d00001e022fbffba1f6cce197ece58ea6,country,spotify:track:1soxUgYIZb1qx1c7o1Lc7z,9.0
